,Sentences_from,Sentences_to,Translated_sentences,BLEU
752,Program do przypominania i nauki słówek,A flashcard and vocabulary learning program,Program for recalling and learning vocabulary,0.0
753,Hardkorowa kosmiczna strzelanka 3D z możliwością uaktualnienia statku kosmicznego,hardcore 3D space shooter with spaceship upgrade possibilities,Hardcore 3D space shooter with the ability to upgrade your spaceship,0.386
754,"Przekonstruuj wzór, układając klocki domina wg podawanych szeregów liczb",Reconstruct the pattern by arranging the set of dominoes to match the provided array of numbers,Reconstruct the pattern by arranging dominoes according to the given series of numbers,0.288
755,"Gra liczbowa, polegająca na ułożeniu elementów w kolejności występujących na nich cyfr","Try to end up with the tiles in numerical order, with the space in the bottom right","A number game, consisting in arranging elements in the order of numbers appearing on them",0.0
756,"Gra Reversi dla GNOME, wspierająca protokół tekstowy gry Go","Reversi game for GNOME, supporting the Go/Game Text Protocol","Reversi for GNOME, supporting the Go text protocol",0.369
757,Graficzny interfejs użytkownika dla kalibracji wyświetlania Argyll CMS,A graphical user interface for the Argyll CMS display calibration utilities,Graphical user interface for Argyll CMS display calibration,0.469
758,Należy umieścić trójkę trefl obok dwójki trefl.,Place the three of clubs next to the two of clubs.,Place three clubs next to the two clubs.,0.395
759,Konwertuje współrzędne oraz wymienia je z urządzeniem GPS,Convert GPS data and exchange it with a GPS unit,Converts coordinates and exchanges them with a GPS device,0.0
760,Gra 2D w stylu Worms w której śmieszne postacie strzelają ze śmiesznych broni.,A 2D game where funny characters launch funny weapons,A 2D game in the style of Worms in which funny characters shoot funny weapons.,0.0
761,Otwórz nowe okno z użyciem tymczasowego profilu,Open a New Window with a temporary profile,Open a new window using a temporary profile,0.5
762,Gra edukacyjna do nauki odnajdywania liter na klawiaturze,Educational typing tutor game starring Tux,Educational game to learn how to find letters on the keyboard,0.0
763,%s: nieprawidłowy znak {. Zagnieżdżone grupowanie jest niedozwolone.,"%s: Illegal open {, nesting groupings not allowed",%s: Invalid { character. Nested grouping is not allowed.,0.0
764,"Naucz się gry na fortepianie, grając w grę",Learn the piano just by playing a game,Learn to play the piano by playing the game,0.0
765,Miernik poziomu dźwięku sygnałów testowych dla JACK,Audio test signals meter for JACK,Test Signal Sound Level Meter for JACK,0.0
766,"Gra stworzona na podstawie filmu Tron, w której poruszasz się motocyklami light cycle",Play a Tron-like light cycle game,"A game based on the movie Tron, in which you move light cycle motorcycles",0.0
767,Program do edycji i przypisywania tagów plikom muzycznym,Tag your music with the next generation MusicBrainz tagger,Program for editing and tagging music files,0.0
768,Wypełnij siatkę tak aby zakres każdego ponumerowanego kwadratu odpowiadał liczbie,Fill the grid so the range of each numbered square matches the number,Fill the grid so that the range of each numbered square corresponds to the number,0.535
769,Kepas - KDE proste publikowanie i dzielenie się treściami,Kepas - KDE Easy Publish and Share,Kepas - KDE simple publishing and content sharing,0.0
770,Instalator wtyczki Adobe Flash dla Mozilli Firefox,Installer for the Adobe Flash plugin for Mozilla,Adobe Flash installer for Mozilla Firefox,0.0
771,Jaki rodzaj zgłoszenia ma zostać wysłany?,What kind of problem do you want to report?,What kind of request do I want to send?,0.0
772,Należy przenieść coś na puste miejsce zapasu,Move something on to an empty reserve,Move something to an empty stock space,0.0
773,Interaktywna aplikacja kreśląca wykresy aktywności systemu sysstat,Interactive System Activity Grapher for sysstat,Interactive application plotting sysstat system activity graphs,0.0
774,Format próbkowania niedostępny dla odtwarzania: %s,Sample format not available for playback: %s,Sampling format not available for playback: %s,0.809
775,Należy przenieść ~a na asa trefl.,Move ~a onto the ace of clubs.,Move ~a to the ace of clubs.,0.489
776,Przekształca pliki multimediów różnych formatów dla wszystkich Twoich urządzeń,Convert multimedia for all your devices,Transforms media files of various formats for all your devices,0.261
777,Środowisko syntezy dźwięku i przetwarzania sygnałów audio,Sound synthesis and audio signal processing environment,Sound synthesis and audio signal processing environment,1.0
778,"Trwa zbieranie informacji, które mogą pomóc twórcom programu usunąć zgłoszony błąd.",Information is being collected that may help the developers fix the problem you report.,Information is being collected that can help the developers of the program to correct the reported error.,0.296
779,Interfejs graficzny do pracy z dyskami sformatowanymi w systemie plików WBFS,QWBFS Manager is a graphical user interface (GUI) for working with WBFS filesystem formatted hard disk drive.,Graphical interface for working with WBFS-formatted drives,0.0
780,Uruchamianie i zabijanie procesów w zależności od aktywności systemu,Action launcher based on system activity,Starting and killing processes depending on system activity,0.0
781,Edytor plików Gerber do projektowania układów drukowanych,Gerber file viewer for PCB design,Gerber file editor for designing printed circuits,0.0
782,"Polifoniczny, wielokanałowy syntezator midi czasu rzeczywistego","Polyphonic, multichannel midi realtime software synthesizer","Polyphonic, multi-channel real-time midi synthesizer",0.0
783,Zabawna gra w stylu klasycznego moon landera,Fun game based on the classic moon lander,A fun game in the style of a classic moon lander,0.0
784,"Częstotliwość się nie zgadza (żądano %iHz, otrzymano %iHz, błąd %d)","Rate doesn't match (requested %iHz, get %iHz, err %d)","Frequency does not match (%iHz requested, %iHz received, %d error)",0.0
785,Należy umieścić piątkę pik obok czwórki pik.,Place the five of spades next to the four of spades.,Five spades should be placed next to the four peaks.,0.26
786,"Rysuje krawędzie wzdłuż linii siatki, dzielącej prostokąt według określonych zasad",Draw edges along the grid lines which divide the rectangle under certain rules,Draws edges along gridlines that divide a rectangle by specified rules,0.0
787,Należy umieścić coś w pustym miejscu tableau,Move something into the empty Tableau slot,Put something in the empty place of the tableau,0.0
788,"Narzędzie do projektowania, zarządzania i administracji bazą danych MySQL","MySQL Database Design, Administration and Development Tool","MySQL database design, management and administration tool",0.0
789,Aplikacja oparta na słowniku Felixa Gaffiota,Gaffiot's dictionary is a reference book,Application based on Felix Gaffiot dictionary,0.0
790,Sega Master System/Game Gear ROM Player,Sega Master System/Game Gear ROM Player,Sega Master System/Game Gear ROM Player,1.0
791,"Program do obsługi urządzeń Wi-spy do analizy widma częstotliwości 2,4 GHz",2.4 GHz spectrum analysis using the Wi-Spy hardware device,Wi-spy program for 2.4 GHz frequency spectrum analysis,0.0
792,Gra nie ma rozwiązania. Należy cofnąć ruch lub rozpocząć od nowa.,The game has no solution. Undo or start again.,The game has no solution. Undo the movement or start over.,0.529
793,"Szybka, trójwymiarowa strzelanka FPS w stylu Quake III Arena","A fast-paced 3D first-person shooter, similar to id Software Inc.'s Quake III Arena","Fast, three-dimensional FPS shooter in the style of Quake III Arena",0.0
794,Uruchamia interaktywną sesję gdb na zrzucie pamięci zgłoszenia (ignoruje opcję -o; nie przepisuje zgłoszenia),Start an interactive gdb session with the report's core dump (-o ignored; does not rewrite report),Starts an interactive gdb session on the ticket memory dump (ignores the -o option; does not rewrite the request),0.201
795,"Program, który będzie Cię wspierał, pokazując Twoje postępy w walce z paleniem",Simple counter showing your gains since you quit smoking,A program that will support you by showing your progress in the fight against smoking,0.0
796,"Wyświetlanie, modyfikacja i eksport drzew filogenetycznych w formacie PostScript","Displays, modifies and exports in PostScript format phylogenetic trees","View, modify, and export phylogenetic trees in PostScript format",0.0
797,Prosty edytor tekstu dla Markdown i reStructuredText,Simple text editor for Markdown and reStructuredText,Simple text editor for Markdown and reStructuredText,1.0
798,"Przesyła pliki za pomocą protokołów FTP, FTPS lub SFTP","Transfer files using the FTP, FTPS or SFTP protocol","Transfers files using FTP, FTPS or SFTP protocols",0.355
799,%s: błąd grupowania wyrażeń regularnych: niedomknięte grupowanie; oczekiwano zamykającego },"%s: Regex grouping error: Unclosed grouping or character class, expecting close }",%s: regular expression grouping error: unsewn grouping; closing expected },0.0
800,Program do nagrywania nie tylko radia internetowego,Splits a stream in its tracks!,Program to record not only Internet radio,0.0
801,Przeglądarka lokalizacji i stref czasowych świata,View the time at locations around the world,World Location and Time Zone Viewer,0.0
802,"%s: nie można ustawić dostępowego acl dla ""%s"": %s","%s: cannot set access acl on ""%s"": %s","%s: unable to set access acl for ""%s"": %s",0.0
803,Graficzne narzędzie planowania eksperymentów w naukach socjalnych,Graphical experiment builder for the social sciences,Graphical tool for planning experiments in social sciences,0.0
804,"-t,--tick # konwertuje taktowy znacznik czasowy na kolejkę","-t,--tick # convert tick-time-stamp on queue","-t,--tick# converts a tact timestamp to a queue",0.0
805,Platforma programowania wizualnych strumieni danych dla multimediów,Visual dataflow programming platform for multimedia,Programming platform for visual data streams for multimedia,0.0
806,Należy przenieść ~a na waleta kier.,Move ~a onto the jack of hearts.,It should be transferred to the jack of hearts.,0.309
807,Budowanie Środowiska KDE i związanego z nim oprogramowania z kodu źródłowego. Program działa tylko jako wiersz poleceń.,Builds the KDE Platform and associated software from its source code. A command-line only program.,Building the KDE Environment and related software from source code. The program works only as a command line.,0.0
808,Umieść ikonę dowolnej aplikacji w obszarze powiadomień/zasobniku systemowym,Dock any application to the notification area/system tray.,Place the icon of any application in the notification area/system tray,0.283
809,"Zgłasza błąd działania programu na podstawie określonego pliku .apport lub .crash zamiast oczekujących w %s (wymuszone, jeśli określono plik jako parametr).",Report the crash from given .apport or .crash file instead of the pending ones in %s. (Implied if file is given as only argument.),Reports a program error based on the specified .apport or .crash file instead of pending in %s (forced if the file is specified as a parameter).,0.244
810,Działania na wyrażeniach algebraicznych oraz kreślenie wykresów,Pocket Math Expression Solver and Plotter,Actions on algebraic expressions and plotting charts,0.0
811,Zgadnij jaka litera reprezentuje jaką cyfrę,Figure out which letters are which numbers,Guess what letter represents what number,0.0
812,Częstość próbkowania jest niezgodna (%d) dla %s,Sample rate doesn't match (%d) for %s,Sampling rate is inconsistent (%d) for %s,0.0
813,Należy przenieść ~a na damę karo.,Move ~a onto the queen of diamonds.,It should be transferred ~a to the lady karo.,0.0
814,Należy przenieść ~a na czarnego jokera.,Move ~a onto the black joker.,Move ~a to the black joker.,0.0
815,Narzędzie do tworzenia dysków startowych Live USB,Tool for creating Live USB drives,Live USB Bootable Disk Creation Tool,0.0
816,"Wymagane jest uwierzytelnienie, aby zmienić konfigurację ekranu logowania",Authentication is required to change the login screen configuration,Authentication is required to change the login screen configuration,1.0
817,Brama sieciowa MIDI dla protokołu UDP/IP Multicast,QmidiNet is a MIDI Network Gateway via UDP/IP Multicast,MIDI Gateway for UDP/IP Multicast,0.0
818,Przeglądarka widma masowego i analiza proteomiki,Mass spectrum viewer and data analysis proteomics tool,Mass spectrum viewer and proteomics analysis,0.383
819,Pozwala na przeglądanie internetu w trybie tekstowym,Browse the web in text mode,Allows you to browse the web in text mode,0.607
820,QEMU & KVM - menedżer maszyn wirtualnych,QEMU & KVM Virtual Machine Manager,QEMU & KVM - Virtual Machine Manager,1.0
821,"OpenClonk to głównie górnictwo, osadnictwo i szybkie bijatyki","OpenClonk is mainly about mining, settling and fast-paced melees.","OpenClonk is mainly mining, settlement and fast brawls",0.0
822,Uszkodzony plik konfiguracyjny dla tego PCM: brak dostępnych plików konfiguracyjnych,Broken configuration for this PCM: no configurations available,Corrupted configuration file for this PCM: no configuration files available,0.298
823,QTscrobbler służy do przesyłania .scrobbler.log z przenośnych odtwarzaczy do Last.fm,QTScrobbler is tool for submitting .scrobbler.log from portable players to Last.fm,QTscrobbler is used to transfer .scrobbler.log from portable players to Last.fm,0.519
824,"Flaga profilu ""debug"" nie jest już prawidłowa.",Profile flag 'debug' is no longer valid.,"The ""debug"" profile flag is no longer valid.",0.44
825,"Pozwala dzielić się plikami przez anonimową, odporną na cenzurę sieć",Share files using GNU's anonymous and censorship-resistant network,"Allows you to share files over an anonymous, censorship-resistant network",0.0
826,To zgłoszenie o błędzie jest uszkodzone i nie może zostać przetworzone.,This problem report is damaged and cannot be processed.,This bug report is corrupted and cannot be processed.,0.369
827,Interaktywne narzędzie do symulacji alkacymetrii (analizy miareczkowej),Interactive tool to simulate acido-basic titrations,Interactive tool for simulation of alcocimetry (titration analysis),0.0
828,"Narzędzie do analizy, kontroli i testowania urządzeń DLNA/UPnP","DLNA/UPnP device and service analyzer,control-point and test-tool","DLNA/UPnP Analysis, Inspection and Testing Tool",0.0
829,Sprzęt i oprogramowanie do tworzenia eksperymentów naukowych,hardware & software framework for developing science experiments,Hardware and software for creating scientific experiments,0.0
830,"Ustaw tło pulpitu, menu i zachowanie ikon",Set desktop background and menu and icon behaviour,"Set desktop background, menus, and icon behavior",0.0
831,Monitorowanie i kontrola danych SMART twardego dysku,Monitor and control SMART data on hard disks,Monitoring and control of SMART hard drive data,0.0
832,Emulator KC85 oraz kompatybilnych z nim maszyn,Emulator for KC85 and compatible computer,KC85 emulator and compatible machines,0.0
833,"Darmowa, otwarta mapa lokalizacji objektów komunikacji bezprzewodowej GPS, GSM, WiFi itp.",Logs GSM and GPS and uploads to openBmap.,"Free, open map of the location of GPS, GSM, WiFi, etc. wireless communication facilities.",0.0
834,Pozwala na przeprowadzanie wyborów poprzez głosowanie,Conduct a Single Transferable Vote election,Allows you to conduct elections by voting,0.0
835,Uzupełnia informacje techniczne oraz tagi plików audio i wideo,Supplies technical and tag information about a video or audio file,Complements technical information and tags for audio and video files,0.0
836,Wyszukuj filmy na wielu stronach internetowychi uzyskaj informacje o nich,"Search for videos on many websites, and get info about them",Search for videos on multiple websites and get information about them,0.378
837,nie można odtworzyć plików WAVE z próbkowaniem %d bitów na %d bitowym odcinku (%d kanałów),can't play WAVE-files with sample %d bits in %d bytes wide (%d channels),WAVE files cannot be played with sampling of %d bits on %d bit segment (%d channels),0.0
838,Zarządzaj odnośnikami i cytatami w swoich publikacjach (współpracuje m.in. z OpenOffice),manage references and citations in your publications,Manage links and citations in your publications (works m.in with OpenOffice),0.363
839,Generuj siatkę powierzchni w formacie survex,Generate surface mesh in survex format,Generate surface mesh in survex format,1.0
840,"Szybka gra RTS o komputerach, systemach, hakerach i sieciach.",The Kernel Panic game for the Spring engine. A fast-paced RTS with no economy.,"Fast-paced RTS game about computers, systems, hackers and networks.",0.0
841,Monofoniczna wtyczka syntezatora z dwoma oscylatorami i kształtowaniem przebiegu,Monophonic synth plugin with two oscillators and waveshapers,Monophonic synthesizer plug with two oscillators and waveforming,0.366
842,Nigdy nie głaszcz psa pod włos,Never blow in a dog's ear,Never stroke a dog by the hair,0.0
843,Zestaw gier edukacyjnych dla dzieci w wieku od 2 do 10 lat,Educational game for ages 2 to 10,A set of educational games for children aged 2 to 10 years,0.0
844,"Antyczna, chińska gra planszowa dla 4 graczy",The ancient Chinese board game for 4 players,Antique Chinese 4-player board game,0.0
845,aconnect - zarządca połączenia sekwencera ALSA,aconnect - ALSA sequencer connection manager,aconnect - ALSA sequencer connection manager,1.0
846,Anulowanie i &ignorowanie przyszłych awarii tej wersji programu,Cancel and &ignore future crashes of this program version,Cancel and &ignore future crashes of this version of the program,0.619
847,Szkicuje i wykonuje kalkulacje struktur chemicznych,Draw and make calculations on chemical structures,Sketches and performs calculations of chemical structures,0.0
848,Odczytuje informacje z plików avi lub mkv,themonospot - extract information from avi or mkv files,Reads information from avi or mkv files,0.68
849,"nieprawidłowa ilość parametrów. Proszę użyć opcji --help, aby uzyskać więcej informacji.",incorrect number of arguments; use --help for a short help,incorrect number of parameters. Please use the --help option for more information.,0.0
850,Sporadycznie wysyłaj informacje do firmy Canonical,Send occasional system information to Canonical,Occasionally send information to Canonical,0.0
851,Typ dostępu niedostępny dla odtwarzania: %s,Access type not available for playback: %s,Access type not available for playback: %s,1.0
852,Utwórz swoje własne biblioteki mebli dla SweetHome3D,Create your own SweetHome3D furniture libraries,Create your own furniture libraries for SweetHome3D,0.0
853,"należy wykonać operację lokalną (-s, -g, -o) lub wskazać plik uwierzytelnienia (--auth); krótka pomoc dostępna jest z --helpy","you either need to do a local operation (-s, -g, -o) or supply an authentication file (--auth); see --help for a short help","perform a local operation (-s, -g, -o) or point to an authentication file (--auth); short help is available with --helpy",0.39
854,Analizuj i filtruj swoje dane XML w trybie graficznym,Visually query and analyse your XML data,Analyze and filter your XML data in graphical mode,0.0
855,"Tryb nieprawidłowy. Przed ""x"" należy użyć znacznika wykonania ""i"", ""p"" albo ""u"".","Invalid mode, 'x' must be preceded by exec qualifier 'i', 'p', or 'u'","Invalid mode. Before ""x"", use the execution tag ""i"", ""p"" or ""u"".",0.239
856,"Tworzy i edytuje tekst wraz z grafiką w listach, raportach, dokumentach i na stronach www za pomocą serwisu internetowego Zoho","Create and edit text and graphics in letters, reports, documents and Web pages using Zoho web services.","Creates and edits text along with graphics in lists, reports, documents and web pages using the Zoho website",0.324
857,Otwórz nowe okno w trybie prywatnym,Open a New Window in incognito mode,Open a new window in private mode,0.643
858,Szczegółowa symulacja do poznawania Układu Słonecznego,Explore the solar system in this accurate simulation,Detailed simulation to explore the Solar System,0.366
859,"Doskonały program do gry w tryktraka, jej nauki oraz analizy",GTK or console backgammon program with analysis,"An excellent program for playing backgammon, its learning and analysis",0.0
860,"Odczyt, zapis i modyfikacja obrazów ISO","Read, write and modify ISO images","Read, write and modify ISO images",1.0
861,Należy przenieść ~a na piątkę kier.,Move ~a onto the five of hearts.,Move ~a to the five hearts.,0.0
862,"Pozwala nagrywać i zapisywać to, co widzisz na ekranie monitora",Record a video of your desktop,Allows you to record and save what you see on your monitor screen,0.0
863,"Słuchaj, przeglądaj i edytuj swoją kolekcję nagrań audio","Listen to, browse, or edit your audio collection","Listen, view and edit your audio collection",0.366
864,Manipulacja i przegląd struktur atomowych oraz wiązań chemicznych,View and manipulate atomic and other chemical systems,Manipulation and review of atomic structures and chemical bonds,0.0
865,"Podejrzana pozycja bufora (%li wszystkich): dostępne = %li, opóźnienia = %li, bufor = %li","Suspicious buffer position (%li total): avail = %li, delay = %li, buffer = %li","Suspicious buffer position (%li all): available = %li, delays = %li, buffer = %li",0.351
866,uprawnienia odnośników nie są dozwolone w zmianie nazwanego profilu.,link perms are not allowed on a named profile transition.,lookup permissions are not allowed in renaming a named profile.,0.0
867,"Gra typu puzzle, podobna do Tetris Attack",Puzzle game similar to Tetris Attack,"Puzzle game, similar to Tetris Attack",1.0
868,"Aby wygrać, twórz linie o jednakowych kolorach",Make lines of the same color to win,"To win, create lines of equal colors",0.0
869,Odtwarzacz TV dla kart wideo ATI,TV viewer for ATI video cards,TV Player for ATI Video Cards,0.537
870,"Gra RTS, w której zarządzasz antycznymi wojskami",A real-time strategy game of ancient warfare,RTS game in which you manage ancient troops,0.0
871,Pakiet biurowy obsługujący najpopularniejsze formaty dokumentów oraz standard ODF,The office productivity suite compatible to the open and standardized ODF document format. Supported by The Document Foundation.,Office suite supporting the most popular document formats and ODF standard,0.0
872,Zarządzanie wydrukiem wielu kolorowych obrazów na jednej stronie,Color managed printing of multiple photos on single page,Manage the printing of multiple color images on a single page,0.0
873,Bezpośrednio modyfikuje i konfiguruje Twoją bazę danych,Directly edit your entire configuration database,Directly modifies and configures your database,0.0
874,"Buduje tymczasowy sandbox oraz pobiera/instaluje w nim potrzebne pakiety wraz z symbolami debugowania. Bez tej opcji założone zostaje, że niezbędne pakiety i symbole są już zainstalowane w systemie. Argument wskazuje na katalog bazy konfiguracji systemu pakietów. Wybranie opcji ""system"" skutkuje użyciem plików konfiguracji systemu - możliwe będzie wyłącznie śledzenie i analiza (retrace) problemów, które miały miejsce w bieżąco zainstalowanym wydaniu systemu.","Build a temporary sandbox and download/install the necessary packages and debug symbols in there; without this option it assumes that the necessary packages and debug symbols are already installed in the system. The argument points to the packaging system configuration base directory; if you specify ""system"", it will use the system configuration files, but will then only be able to retrace crashes that happened on the currently running release.","Builds a temporary sandbox and downloads/installs the necessary packages with debugging symbols in it. Without this option, it is assumed that the necessary packages and symbols are already installed on the system. The argument points to the package system configuration database directory. Selecting the ""system"" option results in the use of system configuration files - it will only be possible to track and analyze (retrace) problems that occurred in the current installed system release.",0.301
875,Narzędzie graficzne do wyszukiwania i usuwania osieroconych bibliotek,A graphical tool to find and remove orphaned libraries,Graphical tool for finding and deleting orphaned libraries,0.0
876,Nakładka graficzna na Axela - lekkiego akceleratora pobierania,Front-end for Axel - a light download accelerator,Graphic overlay for Axel - a lightweight download accelerator,0.0
877,Wyszukuje tłumaczeń w słowniku lokalnym oraz internetowym,Lookup words in a local or Internet dictionary,Searches for translations in local and online dictionary,0.0
878,Graj w gry z Super Nintendo Entertainment System,Play Super Nintendo Entertainment System games,Play games with the Super Nintendo Entertainment System,0.403
879,Można przenieść coś w puste miejsce,Consider moving something into an empty slot,You can move something to an empty space,0.0
880,Oczyść statek kosmiczny ze wszystkich droidów,Clear a spaceship from all droids,Clean the spaceship of all droids,0.0
881,Narzędzie do zarządzania muzyką dla urządzeń Creative Nomad/Zen oraz Dell DJs,A tool for managing Creative Nomad/Zen Jukeboxes and Dell DJs,Music Management Tool for Creative Nomad/Zen and Dell DJs,0.0
882,"Pobieranie i wysyłanie plików, przy pomocy wielu protokołów",Download and upload files using multiple file transfer protocols,Download and upload files using multiple protocols,0.61
883,Zaawansowane narzędzie do przeprowadzania badań i analiz genealogicznych,"Manage genealogical information, perform genealogical research and analysis",Advanced tool for genealogical research and analysis,0.346
884,Wyświetla i tymczasowo instaluje wszystkie rodzaje czcionek,View and temporarily install all kinds of fonts.,Displays and temporarily installs all types of fonts,0.0
885,Doskonała gra do nauki języków programowania,Learn how to program with ants and spider webs,Excellent game for learning programming languages,0.0
886,"GUI dla mp3gain, vorbisgain oraz aacgain","A GUI for mp3gain, vorbisgain and aacgain","GUI for mp3gain, vorbisgain and aacgain",0.809
887,Pozwala na przyjazną użytkownikowi edycję oraz tworzenie obrazów,Create and Edit Drawings or Images,Allows for user-friendly editing and image creation,0.0
888,"Unikaj robotów i spraw, by rozbijały się o siebie",Avoid the robots and make them crash into each other,Avoid robots and make them crash against each other,0.467
889,Należy przenieść ~a na dziesiątkę karo.,Move ~a onto the ten of diamonds.,It should be moved ~a to ten karo.,0.0
890,"Program do nauki, utrwalania i pomocy w zapamiętywaniu",A flash card program to make your review process more efficient,"A program for learning, consolidating and helping to remember",0.0
891,Tworzy i edytuje trówymiarowe modele i animacje,Create and edit 3D models and animations,Creates and edits three-dimensional models and animations,0.0
892,Przywraca konfiguracje eCryptfs i montuje hasła,Backup eCryptfs configuration and mount passphrases,Restores eCryptfs configurations and mounts passwords,0.0
893,Narzędzie dźwiękowe do budowy sieci przetwarzania przez łączenie funkcjonalnych boxów,An audio tool to build processing networks by connecting functional boxes,Sound tool for building a processing network by connecting functional boxes,0.26
894,"Należy określić pakiet lub identyfikator procesu. Proszę użyć opcji --help, aby uzyskać więcej informacji.",You need to specify a package or a PID. See --help for more information.,Specify the package or process ID. Please use the --help option for more information.,0.0
895,Przeglądarka diagramów definicji (XSD) schematów XML,XML Schema Definition (XSD) diagram viewer,XML Schema Definition Diagram Viewer (XSD),0.0
896,Czyszczenie planszy przez usuwanie grup kulek jednego koloru i kształtu,Clear the screen by removing groups of colored and shaped tiles,Clear the board by removing groups of balls of one color and shape,0.242
897,Klient VDR Xineliboutput - Frontend FrameBuffer,VDR Xineliboutput Client - FrameBuffer Frontend,Xineliboutput VDR Client - Frontend FrameBuffer,0.0
898,"Niektóre wersje pakietów są już przestarzałe. Proszę zaktualizować następujące pakiety i sprawdzić, czy problem nadal występuje: %s",You have some obsolete package versions installed. Please upgrade the following packages and check if the problem still occurs: %s,Some versions of the packages are already obsolete. Please update the following packages and see if the problem persists: %s,0.198
899,Należy przenieść ~a na dwójkę karo.,Move ~a onto the two of diamonds.,Move ~a to two karo.,0.0
900,Darmowy słownik języka japońskiego z asystentem nauczania,A free Japanese dictionary and study assistant,Free Japanese dictionary with teaching assistant,0.0
901,Proszę zgłosić ten błąd autorom programu.,Please report this bug to the developers.,Please report this error to the authors of the program.,0.0
902,Zmiana rozdzielczości i położenia monitorów oraz projektorów,Change resolution and position of monitors and projectors,Change the resolution and position of monitors and projectors,0.767
903,DXX-Rebirth źródłowy port Descent: First Strike z 1995,DXX-Rebirth source port of Descent: First Strike from 1995...,DXX-Rebirth Source Port of Descent: First Strike from 1995,1.0
904,"Gra przygodowa science-fiction, której akcja ma miejsce w postapokaliptycznej wizji przyszłości",A science-fiction adventure game set in a bleak post-apocalyptic vision of the future,A science-fiction adventure game set in a post-apocalyptic vision of the future,0.761
905,Zgłasza błąd dotyczący symptomu (wymuszone jeśli podano nazwę symptomu jako parametr),File a bug report about a symptom. (Implied if symptom name is given as only argument.),Reports a symptom error (enforced if the symptom name is specified as a parameter),0.0
906,Aplikacja do renderingu objętościowego dużych danych,Desktop volume rendering application for large data,Volumetric rendering application for large data,0.615
907,"Program do współpracy ze skanerem. Może być użyty do skanowania, kopiowania, rozpoznawania tekstu i wysyłania faxów.","A program to work with scanner. Can be used as a scanning, copier, OCR, fax tools.","Program to work with the scanner. It can be used for scanning, copying, text recognition and sending faxes.",0.208
908,Należy przenieść ~a na puste lewe miejsce.,Move ~a onto an empty left slot.,Move ~a to the empty left space.,0.0
909,Odtwarzacz plików audio z rozciąganiem podstawy czasu,Audio file player with time stretch,Audio file player with time base stretching,0.643
910,Nie można odnaleźć ostatnio wybranej gry.,Aisleriot cannot find the last game you played.,The last game you selected could not be found.,0.305
911,"Błędny znacznik wykonania ""i"". Wcześniej użyto sprzecznego znacznika.","Exec qualifier 'i' invalid, conflicting qualifier already specified","Erroneous execution tag ""i"". Previously, a conflicting tag was used.",0.0
912,Powiadamianie o nowych wiadomościach poczty e-mail,Get notified when new mail arrives,Notify you of new e-mail messages,0.0
913,Mikser dla serwera dźwięku PulseAudio (GTK+),Mixer for the PulseAudio sound server (GTK+),Mixer for PulseAudio Audio Server (GTK+),0.0
914,"Komunikator internetowy z obsługą wielu protokołów, miedzy innymi: AIM, Google Talk, Jabber/XMPP, MSN, Yahoo!, Gadu-Gadu","Chat over IM. Supports AIM, Google Talk, Jabber/XMPP, MSN, Yahoo and more","Instant messenger with support for many protocols, including: AIM, Google Talk, Jabber/XMPP, MSN, Yahoo!, Gadu-Gadu",0.325
915,Błąd: nie można wykonać %s. Zatrzymywanie.,Error: %s is not an executable. Stopping.,Error: %s could not be executed. Stop.,0.0
916,Arkusz kalkulacyjny pozwalający na przeprowadzanie zaawansowanych obliczeń oraz tworzenie algorytmów i formuł,Create and edit scientific formulas and equations by using Math.,Spreadsheet for advanced calculations and algorithms and formulas,0.0
917,Należy przenieść ~a na dziewiątkę trefl.,Move ~a onto the nine of clubs.,Move ~a to nine clubs.,0.0
918,"Gra do nauki alfabetu, dla małych dzieci",GTK letters-learning game for small children,"Alphabet learning game, for toddlers",0.0
919,"Zarządzanie nagraniami EEG, wyświetlanie i ocena plików EDF, oraz symulacja Process S","Manage EEG recordings, view and score EDF files, and simulate Process S","EEG recording management, display and evaluation of EDF files, and Process S simulation",0.0
920,Interfejs GTK do synchronizacji plików dla programu Unizon (wersja 2.32.52),GTK interface for the unison file synchronization tool 2.32.52,GTK file synchronization interface for Unizon (version 2.32.52),0.0
921,"Nie można naprawić skutków niedopełnienia bufora, przygotowanie nie udało się: %s","Can't recovery from underrun, prepare failed: %s","Unable to fix buffer overflow, preparation failed: %s",0.0
922,Spróbuj `%s --help' żeby uzyskać więcej informacji.,Try `%s --help' for more information.,Try '%s --help' for more information.,1.0
923,Błąd łączenia reguł dla profilu %s. Wczytanie nie powiodło się.,"ERROR merging rules for profile %s, failed to load",Error combining rules for the %s profile. Load failed.,0.0
924,Niektóre z nich mogą być niedostępne na wybranym urządzeniu,Some of these may not be available on selected hardware,Some of them may not be available on the selected device,0.423
925,Zagraj w tenisa przeciwko komputerowi lub koledze,Play tennis against the computer or a friend,Play tennis against a computer or a colleague,0.0
926,Analiza i generowanie sygnału audio poprzez ALSA,Analyse or generate an Audio signal through ALSA,Analysis and generation of audio signal via ALSA,0.0
927,Czytnik przeglądarki internetowej dla tabletów dotykowych,A web browser reader for touch tablets,Web browser reader for touch tablets,0.809
928,"Jeśli wystąpią kolejne awarie, proszę spróbować ponownie uruchomić komputer.","If you notice further problems, try restarting the computer.","If you experience further crashes, please try restarting your computer.",0.0
